x,y
40,44
9,85
36,58
34,62
66,67
66,53
57,60
64,26
28,41
24,15
35,64
76,36
61,28
40,4
52,12
56,52
43,64
41,71
56,73
71,62
68,65
56,70
65,89
30,47
56,12
57,11
28,28
27,75
32,86
44,47
60,20
39,95
39,68
43,49
44,39
67,26
72,58
30,56
65,93
30,54
28,53
62,31
52,56
54,66
54,46
4,94
7,87
7,87
56,8
58,17
58,31
27,51
39,34
47,38
55,17
91,44
93,45
68,55
76,70
78,67
57,72
58,75
60,76
44,73
47,69
25,53
33,71
7,43
10,35
55,57
56,58
58,60
36,22
44,80
38,53
57,44
31,27
63,9
93,45
23,43
68,30
59,85
26,32
45,63
57,93
18,66
68,51
29,68
28,70
19,58
28,20
30,17
22,69
