x,y
21,59
23,54
23,51
43,24
32,37
22,29
22,59
18,60
2,8
23,59
15,11
37,34
37,26
30,26
38,37
28,35
43,22
55,17
35,1
4,39
4,25
37,35
35,37
30,33
5,28
46,10
42,39
55,30
34,33
87,45
85,46
75,0
72,2
38,13
32,50
32,49
39,8
35,5
31,38
31,38
6,89
29,57
29,57
3,25
22,20
4,22
19,12
26,6
43,40
22,15
13,40
38,4
40,27
35,66
44,65
32,46
43,14
22,21
16,15
35,21
36,33
47,29
46,38
29,50
25,38
13,54
9,50
23,42
36,38
32,45
12,22
7,49
42,30
27,66
31,37
31,38
33,20
12,40
15,38
33,36
67,5
28,48
39,41
22,3
12,26
19,43
28,43
6,29
55,14
46,55
46,55
45,49
57,8
38,24
44,7
52,2
52,2
54,35
18,13
42,29
12,53
4,51
4,49
4,52
5,51
29,50
