x,y
58,6
39,21
55,6
55,6
56,5
94,24
43,5
32,17
55,31
47,53
47,13
23,30
14,32
32,7
72,10
90,17
92,4
75,18
59,31
45,29
66,5
61,45
53,31
52,31
53,2
26,28
60,9
56,29
59,29
56,34
94,46
23,29
38,31
48,24
84,0
34,9
33,10
63,12
72,27
78,0
79,2
73,26
88,24
51,11
52,29
49,43
52,29
57,28
53,38
81,28
67,37
53,5
55,4
15,2
50,7
61,23
71,3
56,2
85,7
86,14
56,0
47,1
70,0
58,23
38,26
41,23
40,20
60,11
20,0
44,6
72,2
97,21
41,17
45,2
44,3
58,0
40,0
57,26
31,2
35,0
64,26
73,57
32,12
30,17
31,17
31,17
23,25
67,23
54,28
38,25
25,4
24,3
39,5
56,5
8,24
9,32
9,30
19,0
37,2
