x,y
19,47
25,9
15,66
17,81
23,75
31,43
4,58
40,66
38,66
37,75
28,50
64,18
32,57
58,8
36,9
12,64
88,34
16,28
13,53
14,54
33,2
34,2
33,11
37,64
55,49
38,39
40,82
67,76
61,85
63,66
19,62
46,57
46,67
27,85
34,57
14,43
14,43
25,9
25,11
32,46
60,77
38,79
60,64
39,66
36,69
44,55
26,66
29,48
32,56
19,40
25,56
23,72
26,71
27,85
55,90
53,84
54,83
52,87
33,68
2,49
95,60
63,84
33,92
34,68
64,61
53,74
43,49
58,33
31,75
8,84
6,50
4,55
20,59
33,65
32,71
10,50
44,56
66,63
45,74
11,43
52,64
35,51
36,62
13,66
13,66
20,70
33,82
31,87
26,77
22,65
24,65
46,56
58,77
33,63
26,65
32,67
59,76
72,60
20,56
56,63
60,89
59,93
58,93
53,72
59,91
36,85
53,60
32,86
33,89
24,88
23,82
48,60
35,81
35,82
30,83
26,84
21,92
