x,y
28,34
17,43
44,10
12,19
28,21
26,32
26,32
33,35
9,61
26,83
14,25
27,18
19,36
24,26
29,14
24,28
24,39
51,30
10,29
25,16
29,32
29,36
59,61
28,36
18,20
54,49
34,28
33,34
53,59
19,24
25,16
26,16
19,31
30,39
14,32
10,35
9,34
39,34
42,31
5,41
3,41
37,23
55,3
55,3
15,22
69,16
26,37
28,26
28,34
34,35
30,32
24,21
29,19
60,19
51,12
52,49
69,27
44,13
30,46
27,48
35,46
30,33
22,26
45,27
36,34
34,28
39,45
29,44
30,53
77,31
37,45
24,53
19,48
32,27
38,36
45,34
40,40
45,30
12,1
66,34
70,25
58,40
46,55
99,70
44,53
43,51
39,48
40,34
37,36
32,43
29,44
