x,y
21,76
55,49
5,57
21,80
35,48
27,51
66,66
46,56
48,57
3,59
92,62
3,83
3,60
25,57
53,69
53,67
27,43
7,42
6,43
7,42
5,43
25,55
10,79
14,56
5,46
47,52
13,48
4,59
31,76
4,59
32,66
34,64
9,54
52,52
31,71
28,79
45,73
54,80
67,61
74,75
75,76
71,78
71,78
73,81
83,96
69,91
57,89
55,79
48,61
35,44
24,25
5,55
42,42
31,72
31,69
31,59
34,52
46,73
57,59
28,58
47,42
14,44
14,42
14,42
20,67
14,50
12,87
13,86
13,88
31,73
31,73
31,74
5,64
2,54
3,55
31,40
29,48
30,50
22,64
30,53
42,41
55,67
27,52
36,53
30,84
17,85
54,86
