x,y
19,8
36,10
57,9
45,26
65,13
46,24
45,24
39,11
92,0
40,8
35,10
37,14
9,9
9,0
20,14
65,10
64,9
66,6
66,6
21,23
22,24
35,7
61,9
56,8
32,25
40,21
33,21
12,18
66,5
53,0
47,30
59,27
57,22
63,26
44,17
29,15
27,25
73,6
68,57
22,26
23,24
28,29
12,15
69,11
74,21
28,25
35,12
64,7
83,9
42,19
43,15
29,15
53,17
60,24
15,18
6,22
7,23
22,33
73,9
67,12
19,56
52,21
51,19
47,17
54,10
11,10
28,18
68,20
67,25
66,15
54,20
63,40
61,10
42,16
32,16
48,19
76,10
67,14
84,35
44,10
65,21
33,14
37,4
8,14
56,5
70,11
65,13
57,11
33,5
35,7
41,15
57,7
18,83
18,83
