x,y
30,64
27,71
24,71
65,68
78,77
55,75
62,77
42,85
23,93
11,90
49,88
60,82
65,72
65,66
48,88
60,81
65,78
74,82
33,91
38,77
68,68
75,83
66,76
67,75
71,82
72,74
78,76
56,59
20,77
4,59
57,71
40,79
58,71
56,73
4,59
70,85
66,83
58,87
48,90
56,93
75,94
68,73
33,81
8,51
57,88
18,79
14,70
5,85
17,70
26,87
34,70
67,70
25,71
21,66
89,30
29,45
30,36
30,36
62,62
9,34
9,31
38,66
58,74
60,72
54,81
54,88
41,87
45,80
48,86
40,74
62,82
26,92
32,88
50,87
38,85
43,100
43,88
28,95
71,82
9,55
27,73
26,59
54,93
34,63
4,55
15,53
48,70
49,72
24,84
24,84
19,85
19,74
22,67
9,50
