x,y
72,6
72,6
77,5
21,0
20,15
40,23
40,23
42,0
58,2
11,14
19,4
39,7
78,0
77,1
86,3
67,2
69,0
71,1
57,7
48,16
46,27
53,23
66,8
60,10
28,2
51,11
59,5
62,7
25,22
66,4
79,0
78,1
35,7
56,5
68,43
45,20
51,27
44,24
79,2
85,4
31,8
17,10
19,3
67,22
67,12
79,11
72,5
12,38
82,42
32,51
74,17
57,23
58,23
54,19
44,31
42,32
37,3
56,8
41,23
37,14
63,22
59,9
65,22
39,3
50,0
41,4
37,5
63,32
61,1
11,4
13,11
55,19
44,22
36,18
60,20
14,0
22,22
46,0
43,35
46,13
39,36
69,3
32,2
32,2
37,3
39,0
38,16
37,11
31,26
42,27
44,1
26,25
27,3
27,2
34,5
9,15
36,10
58,29
65,11
69,12
78,10
29,19
35,6
42,39
75,0
75,2
17,12
14,7
14,7
24,8
26,10
27,8
