x,y
35,28
38,31
32,36
57,56
60,48
23,32
52,35
46,18
67,23
32,38
46,17
87,20
32,30
31,23
54,71
21,21
20,32
51,34
50,30
23,36
24,28
27,25
28,56
27,56
8,18
25,17
25,41
46,41
41,32
58,7
52,34
52,41
36,22
30,32
39,22
12,9
25,34
22,30
41,26
40,31
29,18
22,41
52,19
38,15
35,12
42,50
34,37
23,11
13,14
59,38
45,40
29,39
43,45
60,36
60,38
53,48
56,28
54,28
52,41
44,76
19,37
24,37
21,75
21,75
16,5
21,20
24,27
10,34
53,33
23,36
48,57
55,53
56,64
27,60
22,37
23,41
24,37
63,78
63,69
43,41
90,46
45,22
41,17
43,45
43,45
34,43
37,36
4,48
20,35
86,48
37,31
30,19
46,12
63,37
32,57
60,40
8,24
7,25
53,41
56,46
62,37
92,46
48,32
43,24
68,17
97,10
21,31
31,64
32,63
48,42
95,50
41,27
