x,y
55,94
51,92
26,72
46,48
46,48
34,93
27,96
27,85
57,84
32,75
54,93
57,93
45,72
57,67
56,71
48,94
29,91
30,65
60,95
53,90
20,82
34,73
46,73
66,76
68,73
77,65
78,64
56,64
54,92
54,92
59,96
30,89
32,91
17,68
61,70
60,67
24,100
23,96
67,97
65,94
35,85
63,71
64,72
59,71
56,89
57,84
44,63
24,81
37,60
38,86
3,36
36,100
32,86
12,100
12,96
26,100
31,78
66,88
66,66
23,100
17,87
98,66
32,92
38,96
42,94
7,83
24,73
76,80
8,56
52,86
79,75
89,100
82,90
25,94
37,79
31,93
28,83
64,66
69,85
68,82
74,98
71,92
68,91
74,73
78,62
32,74
58,70
57,92
7,51
44,88
33,76
77,100
53,2
45,73
