x,y
28,100
33,55
38,71
42,64
30,87
20,100
12,88
40,87
41,86
69,63
22,83
23,87
73,95
68,89
54,76
63,90
41,87
41,87
46,92
46,92
36,66
45,54
45,51
55,42
14,93
20,90
58,79
67,60
70,65
72,81
49,56
41,42
12,87
25,100
42,100
31,91
21,25
17,76
20,77
22,81
7,51
40,83
36,94
29,87
32,81
33,85
63,95
35,93
53,81
43,57
39,78
51,92
45,94
33,91
34,100
37,84
28,69
66,100
64,93
56,71
85,93
90,94
32,85
34,67
97,69
20,90
20,90
29,85
43,91
42,91
9,67
46,59
28,86
26,86
36,67
53,77
30,88
37,68
41,66
46,56
35,79
54,70
46,64
66,100
53,89
61,88
39,100
23,96
23,96
33,100
41,75
