x,y
42,19
74,0
70,1
39,62
39,62
58,29
61,12
63,13
37,31
46,59
80,21
56,19
47,9
78,77
73,86
48,43
46,43
28,84
44,25
36,26
57,78
74,57
39,62
74,11
59,73
68,30
64,19
63,15
63,15
60,5
62,30
64,13
62,12
52,25
43,29
81,6
88,35
76,36
63,83
83,91
76,68
79,54
70,2
79,5
68,20
97,11
73,9
65,41
72,31
87,37
86,19
27,73
29,76
59,23
94,23
70,82
74,89
36,61
53,21
82,18
96,49
20,32
20,32
49,50
53,85
9,59
52,59
66,5
68,0
80,12
92,10
93,10
86,8
81,28
52,32
80,44
71,47
82,49
71,13
71,19
64,25
67,31
57,62
44,8
69,18
74,26
68,23
64,26
70,17
75,32
46,47
70,34
78,37
81,10
81,8
80,12
71,36
85,55
75,20
47,42
47,42
68,35
72,31
71,44
46,56
46,56
24,15
39,16
31,8
78,15
76,14
35,5
40,93
36,75
68,74
56,5
63,25
68,36
78,13
79,44
12,11
44,6
55,10
61,83
