x,y
69,32
71,47
69,75
71,35
75,77
38,45
32,43
45,65
47,75
47,75
36,97
32,96
56,53
28,59
31,44
46,42
62,35
36,78
42,52
37,69
47,68
48,43
48,39
62,81
52,46
42,59
44,45
70,78
68,67
68,44
65,44
37,52
22,84
39,81
62,36
41,68
26,61
32,51
62,40
75,36
48,41
48,37
71,44
29,97
38,51
26,69
28,69
41,65
20,68
26,75
35,40
59,67
66,53
32,37
50,63
52,57
38,63
58,72
27,69
29,71
33,83
32,21
67,33
17,94
54,71
24,26
33,33
36,41
46,56
68,63
68,32
82,37
34,44
39,63
14,63
73,43
75,58
44,46
71,14
36,74
44,54
48,49
50,49
54,46
64,29
26,73
42,30
45,52
54,67
61,36
64,66
64,68
68,67
23,97
7,83
8,76
44,11
38,80
37,82
19,75
32,71
27,7
