x,y
60,35
60,31
13,92
41,91
53,80
63,93
65,81
99,99
31,71
31,71
30,69
21,70
41,74
41,70
83,88
66,24
93,89
65,86
63,86
63,83
50,49
39,77
50,50
84,85
92,86
77,85
36,88
75,73
63,70
78,70
99,99
28,76
31,73
65,73
70,85
67,91
78,75
6,8
31,6
37,48
66,81
73,78
70,81
69,87
67,90
82,12
31,36
92,60
31,77
42,81
12,91
11,62
32,67
32,67
75,89
75,92
71,89
85,78
84,78
73,73
66,91
66,90
47,56
55,90
55,90
80,88
76,82
86,71
91,72
65,91
57,70
61,85
57,84
55,98
77,93
72,92
74,95
73,72
38,62
30,65
56,92
30,55
22,12
35,18
32,17
40,22
21,73
21,73
33,80
74,28
73,30
29,83
