x,y
26,77
19,55
42,57
36,83
29,68
31,62
38,54
45,61
8,82
2,88
11,85
16,91
37,76
42,47
33,55
33,55
32,49
48,62
44,69
23,66
28,58
23,57
31,59
36,57
36,60
36,52
41,52
39,58
53,47
69,59
14,68
27,52
30,52
30,73
47,53
45,55
95,56
95,60
91,32
39,67
47,54
6,56
29,47
27,51
36,27
44,57
69,85
51,53
57,63
32,78
24,77
22,72
14,57
12,55
28,78
33,68
31,66
27,76
27,95
28,96
33,92
35,41
36,38
31,66
30,64
30,64
35,63
47,56
45,54
24,16
8,52
11,46
53,87
52,87
15,59
30,88
23,88
24,72
21,77
27,90
25,89
16,83
4,58
7,56
2,41
