x,y
4,86
44,91
61,90
10,87
9,89
25,100
45,100
88,84
8,54
81,85
86,85
96,74
25,74
47,93
53,90
27,75
24,100
51,100
43,100
23,100
30,84
62,69
79,93
85,90
81,100
83,94
37,94
87,70
66,86
18,100
36,100
71,92
22,82
25,84
34,78
13,83
44,93
45,94
31,93
28,100
22,90
27,84
37,93
27,88
29,87
17,94
30,88
32,82
32,86
17,91
53,96
66,75
82,92
17,88
43,95
43,95
71,100
53,100
67,91
68,90
36,92
18,92
39,90
34,86
39,89
20,64
60,74
74,86
66,90
63,94
63,84
14,69
5,100
73,93
69,94
43,69
54,89
52,93
71,100
33,100
12,88
3,76
46,92
45,88
90,67
70,94
68,100
