x,y
32,38
34,6
43,4
52,34
40,18
41,16
36,23
41,14
42,20
56,31
64,27
64,8
54,7
50,43
78,17
12,33
35,19
27,26
77,0
28,27
12,27
9,25
69,58
64,6
93,18
96,26
36,13
45,25
52,22
89,17
57,17
75,6
67,20
39,5
66,8
63,51
63,56
53,44
84,7
77,7
60,5
56,0
59,11
42,8
40,13
48,15
34,23
46,32
53,12
69,0
68,5
36,20
23,30
55,8
47,0
48,12
15,3
11,4
67,10
46,30
51,26
13,42
10,45
35,9
32,17
48,65
57,81
31,26
36,22
21,49
62,7
27,69
33,82
64,91
98,93
35,86
45,53
40,73
63,83
42,41
40,92
63,48
55,93
65,86
8,72
35,94
18,100
54,76
54,76
62,78
62,72
78,91
79,94
90,78
23,86
28,88
5,100
65,91
44,75
48,83
27,72
