x,y
38,75
37,80
35,64
29,69
27,78
34,44
34,45
31,55
31,73
32,67
30,78
36,87
32,72
43,56
45,66
48,60
28,70
32,72
43,84
36,63
41,73
53,36
58,68
55,76
32,76
48,56
44,66
53,84
53,85
47,74
20,67
63,57
46,52
46,54
25,60
45,74
38,81
40,30
63,74
60,63
62,47
64,67
60,62
41,81
31,75
29,79
24,94
27,95
16,86
24,80
46,59
46,59
46,59
55,43
49,52
61,87
42,37
26,57
51,75
73,85
58,37
43,43
29,66
30,75
30,57
29,59
14,88
29,85
24,16
27,57
38,45
48,41
66,69
59,44
61,55
60,73
53,73
53,70
20,66
44,65
34,77
32,59
34,65
19,57
55,42
34,76
22,78
15,70
18,58
18,60
32,6
21,24
30,84
64,69
30,71
34,70
54,61
47,85
46,77
41,66
38,70
37,67
29,63
35,48
34,45
21,68
26,58
46,41
9,55
27,65
46,54
67,47
48,34
40,79
30,77
33,56
57,39
43,58
4,48
45,84
46,66
56,64
51,71
21,69
15,53
57,78
52,30
57,36
58,24
34,37
41,69
53,53
