x,y
27,54
24,73
33,82
2,54
31,94
36,53
56,68
65,81
35,95
35,95
32,93
79,100
96,40
96,39
69,76
77,75
86,95
84,100
76,79
70,82
22,71
36,66
73,83
75,84
73,82
88,53
87,51
50,70
62,65
69,62
77,81
33,92
28,92
38,94
10,61
73,90
91,75
73,79
73,82
66,92
58,80
67,73
46,67
46,67
53,95
33,91
41,89
84,62
63,75
41,72
62,75
62,71
91,75
3,74
17,90
63,76
64,81
58,90
58,96
51,80
46,69
36,69
61,78
12,57
28,69
34,51
37,92
24,91
35,91
51,96
78,95
75,87
73,82
9,67
23,78
56,85
59,86
29,61
60,76
64,65
64,73
90,100
88,95
23,81
19,77
20,76
42,83
