x,y
45,52
30,85
46,77
45,70
75,85
68,71
38,56
44,56
47,47
42,37
36,64
68,32
71,94
99,99
72,88
97,39
53,55
65,42
67,42
44,28
69,42
69,42
69,33
66,58
81,66
81,65
24,60
64,53
61,65
62,35
34,82
76,77
39,65
42,64
54,56
54,56
66,48
76,28
86,66
63,47
64,55
64,57
24,53
48,68
46,67
29,25
45,51
99,99
99,60
99,99
99,63
99,99
99,99
77,92
43,18
64,71
24,38
37,70
59,67
63,47
62,48
58,62
52,67
68,22
67,20
12,57
25,35
35,48
36,54
45,59
25,43
30,46
24,43
99,99
99,99
41,62
14,36
3,34
15,56
99,99
31,61
20,71
20,71
21,67
51,36
52,42
54,55
65,75
65,70
99,99
20,41
35,37
24,84
26,83
46,60
51,66
48,83
47,75
45,76
30,58
9,54
36,62
34,59
24,68
64,63
52,70
37,54
43,68
55,45
51,70
51,73
