x,y
29,96
21,29
27,95
29,70
38,88
36,91
41,91
21,71
42,87
8,77
22,88
20,85
12,78
12,78
47,87
47,82
26,79
42,76
58,83
71,81
67,92
57,70
73,80
36,90
40,85
93,32
95,31
94,27
14,88
35,85
31,86
14,77
27,75
20,78
22,77
16,76
5,80
54,80
67,72
34,85
34,85
24,86
22,81
34,72
45,77
60,81
61,95
19,72
36,69
46,68
54,71
21,83
10,88
6,93
15,87
7,90
4,76
39,66
31,66
33,72
35,70
37,66
13,67
13,93
14,94
14,94
5,73
21,73
36,67
48,70
51,71
56,76
35,64
61,72
5,81
11,82
34,70
56,78
64,83
64,70
25,72
7,75
58,68
72,94
72,91
68,86
43,72
75,89
8,69
56,75
32,65
58,74
63,77
