x,y
73,13
64,11
80,34
26,9
11,23
36,26
25,12
38,52
39,62
32,9
51,54
52,42
38,30
61,21
13,56
44,34
65,18
65,8
41,6
26,61
73,25
74,22
69,12
68,12
32,18
44,14
17,9
15,23
17,20
24,18
44,81
45,75
15,63
15,63
17,56
17,56
26,24
33,23
12,73
20,27
16,35
17,27
54,74
52,76
11,24
12,15
36,63
27,71
35,33
63,26
16,74
42,13
58,47
87,40
85,40
46,9
57,9
57,9
64,58
71,29
81,17
72,16
66,14
67,23
86,38
34,12
31,13
56,12
56,12
52,5
45,15
57,31
17,89
15,86
57,53
37,70
55,70
86,39
53,17
56,18
58,42
59,18
46,16
46,16
87,9
90,9
26,92
