x,y
28,39
30,26
42,32
62,28
54,30
69,13
63,8
45,50
34,40
35,16
34,20
55,32
56,13
62,8
62,8
53,29
40,29
35,17
27,14
27,14
36,30
30,51
25,35
51,22
60,10
67,22
96,23
34,34
35,26
58,29
19,21
18,24
18,24
45,13
65,14
61,32
20,28
27,29
45,25
18,29
60,15
46,53
37,45
30,41
23,20
28,17
28,14
31,11
73,12
40,45
30,9
30,9
33,30
56,20
66,8
59,20
38,19
39,22
73,12
65,16
69,10
41,31
23,9
17,20
67,20
65,17
65,15
28,27
63,18
63,23
85,11
84,11
14,18
26,11
49,29
28,22
29,23
9,34
20,17
31,12
30,4
34,3
21,21
29,16
29,26
53,5
