x,y
38,66
39,66
61,21
60,23
47,30
54,30
45,31
65,31
27,70
47,58
57,36
16,49
29,22
29,3
42,23
72,28
69,44
65,38
67,51
65,33
46,40
14,43
29,72
76,34
34,16
34,16
35,34
36,30
62,69
32,79
33,70
38,80
36,61
36,55
36,56
36,54
60,82
60,64
33,37
14,48
26,37
39,67
35,72
34,67
57,25
61,40
39,40
39,35
56,58
65,47
63,40
62,17
8,43
14,50
14,49
64,23
68,31
13,33
24,59
65,37
58,65
60,35
64,41
66,25
69,15
58,20
58,24
59,19
64,16
48,58
46,52
57,33
58,17
46,31
27,74
27,75
39,70
65,10
67,32
69,32
34,26
34,26
34,23
36,9
52,58
57,69
47,47
