x,y
56,85
27,65
37,100
18,100
16,96
39,94
43,100
28,87
28,100
20,96
41,68
23,83
20,95
42,100
21,96
37,75
24,89
22,62
8,49
57,92
30,90
23,93
20,85
27,84
48,100
61,93
18,100
24,100
25,76
21,71
10,36
42,77
21,66
32,82
24,83
21,70
20,70
19,64
8,51
7,52
27,89
34,87
59,94
96,92
96,92
50,77
82,100
6,75
31,94
21,69
38,86
11,43
11,44
24,88
32,70
35,56
26,85
34,76
24,83
79,100
54,72
43,64
27,76
33,87
9,72
9,64
10,68
34,80
65,100
67,93
67,94
63,90
61,91
11,60
61,82
62,84
67,87
71,72
71,72
91,83
92,100
45,59
82,94
44,86
60,62
78,73
75,83
75,82
66,81
