x,y
25,79
24,73
25,72
44,88
39,80
39,75
41,77
30,49
27,59
27,59
55,96
74,37
58,8
47,11
66,5
37,56
31,92
39,85
39,30
32,70
13,8
12,94
31,91
55,20
46,42
73,12
41,45
77,10
16,93
40,30
61,37
24,56
2,93
32,93
36,36
57,28
28,31
30,28
31,10
70,66
79,38
46,52
42,71
43,70
35,56
54,79
43,78
38,81
36,73
60,71
56,90
58,92
37,83
22,39
38,52
79,97
73,92
30,94
80,96
96,91
66,57
23,86
21,94
88,72
25,10
24,7
26,7
30,6
25,96
25,96
25,96
55,96
73,94
26,91
55,55
55,22
34,25
42,66
37,14
36,40
46,67
42,93
42,93
58,44
65,11
69,0
67,5
15,91
19,19
