x,y
35,58
47,24
47,28
43,47
45,59
39,66
40,83
40,77
46,50
22,57
53,51
72,75
27,69
27,48
66,87
73,67
75,75
34,37
35,58
30,82
35,69
36,37
38,38
30,48
45,65
15,60
26,59
26,65
43,49
39,68
57,63
55,71
28,57
28,70
44,55
45,58
53,64
57,79
45,67
11,58
10,50
53,3
36,27
25,63
29,65
38,73
31,81
30,83
40,66
37,80
37,72
30,40
30,40
33,67
40,87
45,65
14,82
68,51
44,31
45,56
52,70
46,81
23,84
17,84
39,64
39,67
44,71
48,74
62,77
40,95
55,96
59,87
22,63
63,80
49,78
43,35
38,39
53,72
41,59
39,91
46,47
35,69
50,89
