Match ID,Team,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12436501,Home,Bart Verbruggen,G,1,193,Netherlands,1029628800,False,25,20,6.7,Unknown,Unknown
12436501,Home,Tariq Lamptey,D,2,165,Ghana,970272000,False,21,20,7,Unknown,Unknown
12436501,Home,Jan Paul van Hecke,D,29,189,Netherlands,960422400,False,61,57,7.6,Unknown,Unknown
12436501,Home,Igor Júlio,D,3,185,Brazil,886809600,False,76,70,6.9,Unknown,Unknown
12436501,Home,Pervis Estupiñán,D,30,175,Ecuador,885340800,False,63,55,7.8,Unknown,Unknown
12436501,Home,Georginio Rutter,M,14,182,France,1019260800,False,10,5,7.1,Unknown,Unknown
12436501,Home,Matt O'Riley,M,33,187,Denmark,974764800,False,20,17,6.9,Unknown,Unknown
12436501,Home,Yasin Ayari,M,26,172,Sweden,1065398400,False,47,45,7,Unknown,Unknown
12436501,Home,Kaoru Mitoma,M,22,178,Japan,864086400,False,43,39,7.7,Unknown,Unknown
12436501,Home,Danny Welbeck,F,18,185,England,659577600,False,9,9,6.3,Unknown,Unknown
12436501,Home,João Pedro,F,9,188,Brazil,1001462400,False,24,22,7.3,Unknown,Unknown
12436501,Home,Lewis Dunk,D,5,190,England,690681600,True,30,29,6.9,Unknown,Unknown
12436501,Home,Simon Adingra,M,11,175,Côte d'Ivoire,1009843200,True,5,5,6.8,Unknown,Unknown
12436501,Home,Mats Wieffer,M,27,188,Netherlands,942710400,True,17,15,6.8,Unknown,Unknown
12436501,Home,Evan Ferguson,F,28,188,Ireland,1098144000,True,3,2,6.4,Unknown,Unknown
12436501,Home,Yankuba Minteh,F,17,180,Gambia,1090454400,True,4,4,6.9,Unknown,Unknown
12436501,Home,Jason Steele,G,23,188,England,650937600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436501,Home,Ruairi McConville,D,44,193,Northern Ireland,1114905600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436501,Home,Jacob Slater,D,53,180,Ireland,1096934400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436501,Home,Julio Enciso,M,9,173,Paraguay,1074729600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436501,Away,Joe Lumley,G,13,190,England,792806400,False,44,35,7.2,Unknown,Unknown
12436501,Away,Yukinari Sugawara,D,16,179,Japan,962150400,False,28,27,6.9,Unknown,Unknown
12436501,Away,Taylor Harwood-Bellis,D,6,185,England,1012348800,False,69,65,6.9,Unknown,Unknown
12436501,Away,Jack Stephens,D,5,185,England,759628800,False,55,51,7.3,Unknown,Unknown
12436501,Away,Kyle Walker-Peters,D,2,173,England,860889600,False,62,58,6.7,Unknown,Unknown
12436501,Away,Ryan Manning,D,3,172,Ireland,834710400,False,43,35,7.4,Unknown,Unknown
12436501,Away,Tyler Dibling,M,33,178,England,1140134400,False,20,16,6.7,Unknown,Unknown
12436501,Away,Flynn Downes,M,4,172,England,916790400,False,22,20,6.9,Unknown,Unknown
12436501,Away,Mateus Fernandes,M,18,178,Portugal,1089417600,False,32,26,7.4,Unknown,Unknown
12436501,Away,Adam Armstrong,F,32,172,England,855532800,False,11,6,6.9,Unknown,Unknown
12436501,Away,Cameron Archer,F,19,181,England,1007856000,False,12,9,6.3,Unknown,Unknown
12436501,Away,Ryan Fraser,M,24,163,Scotland,762048000,True,10,10,6.9,Unknown,Unknown
12436501,Away,Joe Aribo,M,7,183,Nigeria,837907200,True,9,8,6.7,Unknown,Unknown
12436501,Away,Kamaldeen Sulemana,F,20,174,Ghana,1013731200,True,Unknown,Unknown,6.6,Unknown,Unknown
12436501,Away,Ben Brereton Díaz,F,20,188,Chile,924393600,True,4,2,6.5,Unknown,Unknown
12436501,Away,Alex McCarthy,G,1,193,England,628646400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436501,Away,Nathan Wood,D,15,188,England,1022803200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436501,Away,James Bree,D,14,178,England,876528000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436501,Away,Ronnie Edwards,D,17,180,England,1048809600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436501,Away,Samuel Amo-Ameyaw,M,27,174,England,1153180800,True,Unknown,Unknown,Unknown,Unknown,Unknown
