x,y
37,35
46,22
41,25
4,27
3,28
35,29
35,33
92,45
45,18
48,32
63,14
34,29
42,10
42,26
42,24
53,29
7,47
32,46
39,27
25,24
24,11
54,32
10,41
23,38
54,34
39,25
47,33
43,25
36,34
53,34
94,37
96,36
20,33
30,35
34,31
45,15
56,16
55,33
53,30
37,37
25,29
54,41
44,44
33,34
42,23
53,29
55,29
57,29
37,13
32,11
55,32
34,38
80,46
55,27
37,34
26,40
28,39
39,31
35,66
8,29
13,44
13,45
70,60
29,31
30,24
58,23
60,30
35,29
39,29
48,38
58,34
33,16
26,34
26,35
26,33
60,31
36,15
11,46
11,50
2,49
60,32
60,7
58,12
26,0
25,4
57,10
57,9
61,25
76,4
38,34
35,30
58,40
64,43
37,25
61,38
