x,y
48,44
71,23
39,22
45,11
72,68
74,95
33,33
26,24
50,10
69,91
73,98
70,94
60,72
68,57
71,61
38,50
64,40
59,88
52,24
99,99
78,84
76,17
51,11
95,60
62,44
29,14
45,56
30,67
39,79
37,7
78,53
73,72
36,55
36,54
33,55
45,52
16,73
73,77
45,65
65,72
37,71
42,31
43,33
65,63
66,48
13,93
43,95
63,28
79,5
29,38
36,86
69,47
37,87
42,89
99,99
20,92
55,44
43,56
91,26
35,48
35,48
88,50
35,30
37,24
37,30
46,50
36,24
32,22
64,66
99,0
88,20
53,2
46,19
66,19
71,21
36,53
32,66
43,19
8,83
12,30
11,31
24,32
32,75
63,93
81,69
84,57
76,16
73,80
18,50
42,72
42,72
99,99
