x,y
31,70
31,70
51,47
14,89
29,75
15,53
45,12
31,65
28,26
59,12
52,45
37,10
33,5
58,80
28,48
29,58
43,27
69,48
23,50
46,57
78,41
49,19
50,19
57,10
39,23
38,23
47,45
84,49
30,5
37,7
26,31
47,74
46,86
47,78
37,81
38,70
99,99
85,82
43,29
23,16
30,12
41,33
51,40
59,10
27,44
99,99
85,86
59,83
62,92
41,28
64,63
42,23
39,9
30,35
60,0
56,49
27,21
30,20
46,42
59,63
60,60
45,35
40,88
40,88
99,99
57,75
60,77
63,86
60,28
31,30
37,16
17,32
20,30
99,99
25,36
74,3
63,2
70,4
63,56
53,16
89,17
86,5
83,14
11,10
13,11
18,15
31,17
