x,y
31,50
39,58
54,52
59,59
69,31
63,20
58,24
25,46
22,42
30,36
53,64
57,61
58,69
57,65
53,42
46,33
52,29
62,51
58,32
71,73
31,26
29,23
66,85
46,21
34,22
32,23
52,64
53,43
54,45
15,31
7,16
53,27
53,22
31,64
33,10
34,18
35,40
31,30
54,19
58,10
53,12
54,19
52,22
32,40
12,51
12,51
28,44
62,72
71,68
69,67
70,78
46,44
46,42
33,35
66,32
57,22
46,29
41,50
36,79
63,9
39,29
45,46
38,29
69,19
65,15
67,41
65,7
61,10
56,14
71,63
73,30
72,20
71,22
23,70
21,75
17,46
61,58
62,63
64,71
63,67
68,75
65,78
64,75
63,76
55,76
58,34
67,19
54,49
49,23
53,27
67,21
69,11
66,14
27,41
45,48
46,44
25,24
57,34
47,44
41,33
67,73
30,33
57,46
54,27
58,21
56,30
50,52
47,48
53,38
70,22
68,28
57,63
52,46
29,75
32,30
36,22
66,26
63,23
66,27
41,59
