x,y
43,45
76,30
32,22
35,25
31,26
66,62
46,58
55,40
58,53
53,31
63,45
62,30
72,57
70,63
24,13
57,8
57,8
39,0
62,10
60,9
61,14
59,29
32,22
41,0
51,12
38,6
41,20
41,23
37,29
32,0
32,15
38,27
10,21
13,7
6,49
60,46
40,28
88,15
95,13
26,40
24,31
35,15
24,16
13,16
22,0
48,25
55,3
21,4
12,30
21,13
69,24
35,49
25,46
31,0
30,3
38,17
87,0
72,4
68,24
53,45
19,4
64,20
68,24
52,44
60,41
54,4
53,36
51,40
27,28
62,7
46,9
70,19
25,6
45,9
36,23
63,11
55,41
69,16
9,89
31,14
70,20
29,19
40,11
40,12
72,17
69,16
66,13
31,10
