x,y
97,75
40,100
62,38
53,42
59,97
55,100
56,93
78,83
62,81
73,88
67,81
74,100
74,96
82,100
88,67
25,80
57,93
59,93
72,79
78,73
75,67
66,90
66,95
70,88
88,67
65,89
63,90
70,100
71,92
73,95
70,93
29,70
37,93
63,89
64,84
62,78
62,78
55,92
64,76
75,70
83,65
69,76
66,95
44,79
45,77
70,73
4,69
5,68
8,56
30,93
68,91
67,90
86,87
85,71
53,59
26,27
58,91
64,83
78,73
76,97
68,77
86,90
21,92
53,70
71,81
18,83
17,83
48,89
24,77
32,91
18,84
15,84
20,93
24,64
42,83
7,59
7,55
1,37
69,96
87,100
85,95
87,89
98,74
97,71
71,100
26,89
26,89
23,90
52,94
55,100
56,96
87,79
83,94
72,94
50,93
48,92
36,100
19,81
32,100
33,94
72,96
65,81
72,76
75,74
46,92
54,89
54,87
44,62
