x,y
45,73
39,73
30,65
60,91
57,79
38,95
42,100
17,86
36,91
85,100
82,94
59,75
58,72
99,0
60,89
56,84
26,56
16,79
56,65
66,72
66,73
93,67
95,59
64,87
48,78
46,63
41,77
40,80
40,86
90,75
11,89
58,100
55,67
29,100
27,94
74,74
17,90
67,96
62,94
40,69
43,96
99,0
25,73
35,75
23,94
66,76
65,64
95,57
96,52
99,99
12,72
12,72
80,100
74,97
77,83
70,76
69,75
69,72
99,99
31,88
36,90
39,87
85,84
97,82
26,96
24,97
64,63
72,77
93,86
70,88
63,89
69,87
61,80
14,85
14,85
14,85
18,85
13,76
67,70
73,77
78,61
36,78
34,82
62,67
99,0
70,100
68,93
37,81
87,88
62,63
66,64
58,70
45,78
23,92
