x,y
17,92
8,95
84,92
70,74
32,94
10,91
10,91
25,74
35,100
56,84
61,73
60,71
19,69
55,89
74,100
58,94
34,100
72,60
79,71
13,100
18,98
44,76
43,89
91,54
23,100
26,96
34,88
53,80
73,100
53,79
93,36
95,42
60,88
73,48
74,58
67,92
46,96
60,86
35,90
56,100
84,87
80,95
75,3
55,7
21,89
59,93
13,62
45,87
48,100
92,82
92,100
63,81
79,88
67,32
36,95
37,38
39,53
62,28
62,28
34,70
39,50
53,50
48,48
47,46
58,76
68,41
38,49
18,84
70,78
76,56
61,65
4,84
4,84
69,91
60,60
67,55
52,51
61,54
33,73
32,63
46,81
68,69
27,77
31,77
37,71
51,54
67,75
52,75
19,100
18,89
28,72
35,57
77,91
