x,y
58,97
55,65
31,71
44,80
40,74
41,66
35,75
42,73
45,50
41,70
50,50
76,82
81,86
90,94
53,13
73,78
33,69
70,24
54,55
60,85
56,84
34,49
54,67
77,50
54,20
53,25
50,23
62,28
91,62
72,37
71,61
66,62
57,53
33,64
38,26
58,28
59,28
76,51
57,67
27,5
14,8
17,14
18,15
26,27
37,14
39,19
87,90
37,22
76,74
18,82
61,21
73,20
40,68
63,77
63,78
80,81
54,47
29,66
34,36
38,34
57,52
30,81
56,11
44,37
28,89
36,87
29,60
29,59
41,58
55,55
56,57
58,70
61,51
30,67
71,87
79,71
43,32
33,33
17,23
17,25
20,11
56,61
24,13
20,33
41,50
9,5
53,74
37,21
34,28
36,36
