x,y
6,28
3,58
33,31
47,31
54,41
62,52
52,50
53,26
42,25
72,27
63,27
52,41
47,38
13,62
16,65
15,27
32,49
30,38
20,28
42,28
32,17
15,50
35,37
69,29
42,23
56,53
53,51
57,23
33,78
27,76
23,32
23,26
59,12
48,57
29,46
38,33
42,30
41,30
37,24
38,13
41,28
45,20
47,30
51,41
50,89
51,93
34,70
29,63
38,43
48,89
50,41
39,26
62,7
68,20
65,18
58,22
56,23
53,40
62,26
55,13
9,49
15,43
45,19
53,22
55,25
55,25
10,24
48,29
66,23
52,7
10,38
14,30
72,25
52,46
61,8
64,46
30,37
32,40
5,36
6,33
6,12
62,22
53,45
52,33
48,45
6,51
28,40
61,28
57,18
7,49
15,39
15,40
31,37
55,20
67,23
8,39
13,26
3,26
5,17
37,37
38,47
39,48
55,43
31,58
32,46
52,20
58,9
42,3
37,15
5,60
10,43
44,53
32,63
24,35
66,45
82,72
85,71
