x,y
41,28
47,25
33,38
45,3
62,17
69,34
70,25
63,21
71,32
71,24
10,34
15,17
10,15
13,39
71,24
65,19
20,26
21,26
68,23
67,20
35,19
32,20
34,11
48,25
32,28
7,43
9,46
32,19
32,19
16,16
14,17
70,25
73,36
35,12
75,33
27,32
28,32
12,10
10,25
35,32
20,33
71,25
71,20
38,14
34,20
37,26
16,9
74,28
41,20
8,47
73,37
72,25
71,29
41,8
30,53
10,9
17,11
67,12
27,0
21,64
22,62
9,32
5,41
5,41
34,14
76,36
95,46
92,46
92,47
42,28
64,27
67,33
10,54
20,17
28,22
29,22
30,30
31,29
34,27
35,18
8,50
9,49
13,37
31,9
81,28
54,60
60,9
53,19
8,52
41,23
