x,y
63,15
15,47
15,49
36,67
60,16
55,24
50,58
52,51
41,51
39,73
65,40
52,40
68,38
46,93
44,92
8,18
56,42
56,8
39,22
57,17
14,53
47,42
63,29
37,35
36,32
30,13
46,44
13,63
13,63
29,55
29,28
76,44
32,60
30,51
46,58
45,54
52,59
39,11
34,14
31,70
40,81
41,76
65,32
72,35
72,24
22,96
21,96
20,93
38,65
59,76
16,36
34,69
64,92
59,11
59,11
62,27
65,67
63,47
73,94
67,88
68,35
38,88
37,86
56,55
37,27
42,53
35,44
60,70
72,61
60,9
63,74
64,76
60,84
44,57
44,42
58,61
29,65
28,64
71,45
78,6
51,62
53,70
64,64
38,93
