x,y
39,10
12,53
59,28
52,45
49,19
33,10
40,36
35,36
26,17
28,17
25,67
25,67
48,34
51,31
34,54
41,36
44,33
56,8
30,28
40,37
50,13
55,22
36,45
40,35
47,31
45,47
30,32
42,35
36,17
41,35
38,36
18,7
21,22
18,22
33,33
37,27
45,34
16,17
13,59
14,24
44,34
46,33
57,31
40,34
96,56
41,34
24,35
39,27
46,57
44,38
96,44
31,14
49,55
37,18
4,9
3,8
18,24
40,62
37,50
34,69
30,31
45,40
42,39
47,25
46,24
41,20
46,31
7,19
26,32
57,32
54,37
48,36
45,44
66,42
32,39
18,36
53,32
66,5
46,32
7,19
46,44
38,23
49,58
52,59
58,35
19,45
45,45
40,33
47,31
48,61
42,33
44,48
42,55
38,68
24,62
24,62
46,31
71,31
43,21
45,36
69,39
