x,y
32,51
38,40
32,49
62,62
54,45
36,85
47,24
31,73
62,15
44,51
34,70
34,70
30,52
74,81
40,69
41,31
60,39
61,32
17,11
25,29
30,40
60,40
56,97
55,98
58,95
2,29
2,29
34,59
34,47
8,77
33,68
60,68
52,73
43,82
32,82
28,75
32,37
52,74
25,41
38,47
61,27
49,19
49,19
57,36
56,59
62,74
57,68
33,19
37,25
51,31
65,41
33,50
29,37
54,29
65,38
41,59
87,18
94,4
56,13
58,80
46,49
47,53
56,46
56,45
36,76
40,53
48,52
32,52
27,61
71,59
56,39
61,31
37,47
48,48
78,34
22,60
63,65
65,61
39,24
20,20
70,62
71,79
54,65
56,75
54,77
23,29
78,42
80,50
81,50
74,52
69,11
67,74
70,67
14,50
16,61
17,63
54,38
88,48
54,33
54,33
21,73
61,19
74,46
35,22
59,80
78,41
90,47
19,46
21,48
