x,y
19,60
14,61
9,77
14,89
23,79
18,53
56,66
54,58
4,60
3,63
13,51
8,63
35,54
36,59
53,67
23,48
14,40
50,61
29,56
29,51
32,58
32,53
31,45
22,44
25,45
26,54
17,57
23,100
26,60
21,57
32,52
32,52
45,56
39,48
26,66
18,71
9,70
3,58
25,75
23,58
84,33
4,60
14,71
54,51
68,67
41,75
38,75
24,73
27,41
23,50
55,91
61,72
53,70
41,90
11,92
55,80
57,92
44,94
38,84
38,88
28,76
18,74
19,78
57,86
51,86
32,77
33,69
21,22
22,23
5,60
89,55
39,86
21,79
24,58
18,56
25,68
62,63
58,71
35,61
26,69
37,68
36,72
35,67
42,66
63,67
46,75
21,73
57,84
54,85
52,86
45,85
41,82
12,55
24,58
93,54
19,75
