x,y
27,93
30,97
28,95
22,89
37,100
78,88
89,74
80,100
23,14
67,96
73,54
15,72
34,93
46,94
34,88
81,92
91,79
78,97
62,96
75,92
14,62
46,95
13,74
7,88
7,89
77,89
78,96
30,79
30,78
67,65
32,91
56,88
56,88
5,54
11,84
45,86
69,100
10,50
10,83
37,97
34,96
56,95
72,89
68,86
58,93
70,95
88,72
85,100
77,95
75,96
29,53
30,53
7,69
7,69
5,59
11,91
11,89
33,70
66,6
69,8
66,4
37,14
37,14
86,8
79,0
79,3
44,7
62,0
54,11
73,5
81,6
72,3
71,3
96,26
95,29
25,88
30,88
31,94
62,96
67,100
34,96
46,100
36,88
44,84
25,100
66,84
90,94
89,97
23,90
