x,y
11,61
33,64
27,71
44,72
31,82
27,64
42,50
71,74
26,44
37,46
18,71
23,74
19,72
19,81
16,82
16,82
7,89
62,90
8,68
53,57
52,56
45,54
3,49
14,54
13,57
32,69
4,65
10,87
33,91
9,66
10,66
5,66
45,33
32,63
36,64
33,85
47,70
64,94
66,95
67,94
75,91
36,80
35,74
59,72
56,61
67,65
56,72
44,66
66,66
22,64
11,63
29,49
55,71
34,82
14,58
26,58
26,57
32,61
29,57
21,69
21,73
4,45
3,89
52,58
47,58
49,67
35,60
43,73
18,57
13,73
27,70
14,92
7,65
2,79
71,71
11,73
32,59
43,71
30,44
20,62
19,83
15,93
26,58
30,65
36,85
39,85
12,83
21,70
29,74
32,86
24,72
23,72
28,91
23,83
96,44
21,74
22,74
22,69
4,50
26,54
26,90
20,82
30,74
