x,y
28,79
29,82
27,76
26,85
10,84
58,77
40,68
37,51
32,74
70,73
65,88
65,57
57,93
12,72
45,76
45,71
18,69
30,60
18,92
37,72
92,34
91,37
71,62
38,70
25,92
34,93
16,65
62,80
63,80
57,51
52,72
33,75
45,80
56,77
55,57
55,66
54,67
31,68
67,80
68,74
62,83
40,86
38,44
59,64
73,73
44,74
60,68
57,69
33,78
12,87
6,90
62,41
51,50
51,92
19,88
76,48
83,54
53,96
68,86
57,70
44,72
57,25
57,25
42,63
31,60
10,70
47,72
64,84
44,76
22,83
38,57
31,65
16,86
23,87
65,89
12,84
35,60
44,90
43,94
55,87
13,73
16,70
19,79
20,84
15,83
30,97
10,57
10,57
55,68
51,78
13,83
12,87
