x,y
25,100
20,90
65,65
21,63
22,58
37,96
37,96
28,89
6,83
7,92
71,85
60,95
43,75
71,96
62,94
53,91
13,79
11,79
9,65
30,87
54,84
5,94
6,95
30,97
54,100
55,97
57,97
97,69
63,95
71,96
66,91
8,76
28,73
50,100
40,100
66,58
43,10
43,10
53,52
47,51
2,92
4,88
77,26
76,83
80,78
53,100
45,93
88,87
74,89
74,90
89,66
53,79
34,92
11,66
53,92
55,32
46,86
47,85
5,72
7,71
21,62
18,70
41,81
53,78
79,85
70,72
68,100
72,74
86,68
26,69
67,71
68,70
74,100
71,84
12,100
7,86
21,100
10,82
72,89
91,100
90,87
76,90
79,92
77,66
73,59
80,90
73,92
73,92
76,92
75,94
77,85
80,84
14,82
18,62
19,63
69,83
73,78
