x,y
29,24
25,24
62,68
72,69
62,14
72,55
70,59
83,36
84,34
63,17
59,25
52,21
63,29
63,6
49,38
70,68
73,77
80,3
65,68
27,35
61,81
29,49
67,40
87,7
67,6
48,15
61,19
44,77
27,22
38,53
70,37
64,25
45,30
83,45
34,57
59,20
69,93
69,93
66,51
54,68
30,49
30,49
29,55
31,30
14,69
28,52
15,12
53,16
73,3
7,53
26,72
33,54
36,34
73,32
79,26
65,80
60,96
43,92
55,96
45,44
57,12
33,63
34,77
24,79
24,26
23,54
46,82
29,25
61,19
69,30
64,51
62,15
57,9
44,7
18,48
26,67
28,67
26,56
12,46
32,29
37,48
33,74
33,74
21,62
31,57
27,35
23,82
13,67
