Match ID,Team,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating
12436924,Home,Arijanet Murić,G,1,198,Kosovo,910396800,False,37,28,6.5
12436924,Home,Axel Tuanzebe,D,40,185,DR Congo,879465600,False,55,53,7
12436924,Home,Dara O'Shea,D,26,188,Ireland,920505600,False,67,54,7
12436924,Home,Jacob Greaves,D,24,193,England,968716800,False,72,66,6.8
12436924,Home,Leif Davis,D,3,182,England,946598400,False,41,31,6.4
12436924,Home,Sam Morsy,M,5,175,Egypt,684460800,False,60,52,6.3
12436924,Home,Jens Cajuste,M,12,188,Sweden,934243200,False,38,37,7.3
12436924,Home,Omari Hutchinson,M,20,174,England,1067385600,False,33,30,6.3
12436924,Home,Julio Enciso,M,9,173,Paraguay,1074729600,False,52,40,7.3
12436924,Home,Nathan Broadhead,M,33,178,Wales,891734400,False,28,21,6.4
12436924,Home,Liam Delap,F,19,186,England,1044662400,False,24,20,8.2
12436924,Home,Jaden Philogene-Bidace,M,29,181,England,1013126400,True,13,10,6.5
12436924,Home,Jack Taylor,M,14,185,Ireland,898560000,True,11,10,6.5
12436924,Home,Jack Clarke,M,47,181,England,974937600,True,7,6,6.5
12436924,Home,George Hirst,F,27,191,England,919036800,True,Unknown,Unknown,6.5
12436924,Home,Cieran Slicker,G,13,187,Scotland,1032048000,True,Unknown,Unknown,Unknown
12436924,Home,Ben Johnson,D,18,182,England,948672000,True,Unknown,Unknown,Unknown
12436924,Home,Ben Godfrey,D,5,183,England,884822400,True,Unknown,Unknown,Unknown
12436924,Home,Conor Townsend,D,22,168,England,731203200,True,Unknown,Unknown,Unknown
12436924,Home,Kalvin Phillips,M,8,177,England,817862400,True,Unknown,Unknown,Unknown
12436924,Away,Aaron Ramsdale,G,30,191,England,895104000,False,49,24,7.8
12436924,Away,James Bree,D,14,178,England,876528000,False,48,46,6.8
12436924,Away,Jan Bednarek,D,35,189,Poland,829267200,False,47,41,6.9
12436924,Away,Taylor Harwood-Bellis,D,6,185,England,1012348800,False,32,27,7
12436924,Away,Kyle Walker-Peters,D,2,173,England,860889600,False,41,37,7
12436924,Away,Lesley Ugochukwu,M,26,188,France,1080259200,False,31,24,6.3
12436924,Away,Joe Aribo,M,7,183,Nigeria,837907200,False,40,32,8
12436924,Away,Welington,D,34,170,Brazil,982540800,False,20,16,7.1
12436924,Away,Mateus Fernandes,M,18,178,Portugal,1089417600,False,27,19,7
12436924,Away,Albert Grønbæk,M,29,176,Denmark,990576000,False,10,9,6.4
12436924,Away,Paul Onuachu,F,32,201,Nigeria,770083200,False,32,18,7.4
12436924,Away,Jack Stephens,D,5,185,England,759628800,True,4,3,6.5
12436924,Away,Will Smallbone,M,8,173,Ireland,951091200,True,12,9,6.6
12436924,Away,Kamaldeen Sulemana,F,20,174,Ghana,1013731200,True,6,5,6.6
12436924,Away,Yukinari Sugawara,D,16,179,Japan,962150400,True,Unknown,Unknown,6.6
12436924,Away,Adam Lallana,M,10,172,England,579225600,True,3,2,6.5
12436924,Away,Alex McCarthy,G,1,193,England,628646400,True,Unknown,Unknown,Unknown
12436924,Away,Armel Bella-Kotchap,D,37,190,Germany,1008028800,True,Unknown,Unknown,Unknown
12436924,Away,Tyler Dibling,M,33,178,England,1140134400,True,Unknown,Unknown,Unknown
12436924,Away,Adam Armstrong,F,32,172,England,855532800,True,Unknown,Unknown,Unknown
