x,y
28,22
16,25
19,25
19,25
69,62
23,32
29,43
23,57
30,66
30,45
29,48
35,20
4,43
46,39
60,64
36,20
37,35
46,11
45,11
22,29
58,62
61,73
60,53
67,75
67,56
65,74
47,71
13,28
6,50
11,37
87,53
26,46
13,35
91,47
22,24
23,42
24,45
44,23
43,15
42,13
42,29
54,43
60,63
2,15
0,14
19,8
54,27
30,50
25,72
12,36
57,18
48,88
54,67
58,68
51,73
26,73
9,51
20,26
4,45
5,34
23,25
46,46
68,72
43,14
38,15
26,7
24,11
56,9
25,85
4,47
11,40
33,41
62,49
36,50
52,54
70,44
67,44
41,71
54,45
47,34
67,54
67,52
68,68
73,87
77,84
59,76
70,68
67,34
31,83
31,76
37,14
37,27
37,43
65,77
64,34
85,52
30,17
66,51
12,9
12,9
38,36
45,44
72,41
