x,y
60,10
76,72
69,41
71,27
71,33
73,35
44,66
59,57
66,76
57,33
66,48
75,80
75,52
71,45
76,17
58,70
60,76
70,54
44,13
40,19
44,57
55,59
29,60
29,58
44,58
70,74
69,74
66,68
38,25
35,33
23,11
53,61
54,52
78,63
77,68
69,80
70,61
42,57
69,70
65,69
67,63
65,24
45,62
57,67
60,73
79,56
42,30
42,32
45,29
39,11
45,57
37,17
43,44
30,73
53,69
31,34
29,53
69,96
64,79
54,77
64,72
10,24
30,51
45,18
45,12
29,52
29,53
42,66
37,60
41,37
22,31
78,43
77,42
34,76
23,30
13,52
14,52
25,64
38,88
56,73
56,26
54,28
51,7
39,11
36,17
35,14
37,34
