Match ID,Team,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12436938,Home,Dean Henderson,G,1,188,England,858124800,False,21,18,6.6,Unknown,Unknown
12436938,Home,Nathaniel Clyne,D,17,175,England,670809600,False,50,40,6.9,Unknown,Unknown
12436938,Home,Marc Guéhi,D,5,182,England,963446400,False,76,65,6.9,Unknown,Unknown
12436938,Home,Maxence Lacroix,D,5,192,France,954979200,False,74,63,7,Unknown,Unknown
12436938,Home,Daniel Muñoz,M,23,183,Colombia,833068800,False,54,47,6.9,Unknown,Unknown
12436938,Home,Adam Wharton,M,20,182,England,1076025600,False,71,59,7.2,Unknown,Unknown
12436938,Home,Cheick Doucouré,M,28,181,Mali,947289600,False,27,26,7.1,Unknown,Unknown
12436938,Home,Tyrick Mitchell,M,3,174,England,936144000,False,63,49,7.5,Unknown,Unknown
12436938,Home,Edward Nketiah,F,9,175,England,928022400,False,33,27,7.3,Unknown,Unknown
12436938,Home,Eberechi Eze,F,10,178,England,899078400,False,57,52,7.6,Unknown,Unknown
12436938,Home,Jean-Philippe Mateta,F,14,192,France,867456000,False,16,12,8,Unknown,Unknown
12436938,Home,Will Hughes,M,19,185,England,798076800,True,32,30,6.8,Unknown,Unknown
12436938,Home,Daichi Kamada,M,18,184,Japan,839203200,True,13,8,6.6,Unknown,Unknown
12436938,Home,Ismaïla Sarr,F,23,185,Senegal,888364800,True,5,5,7.1,Unknown,Unknown
12436938,Home,Jeffrey Schlupp,M,15,178,Ghana,725068800,True,3,2,Unknown,Unknown,Unknown
12436938,Home,Matt Turner,G,30,190,USA,772416000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436938,Home,Joel Ward,D,2,188,England,625622400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436938,Home,Chris Richards,D,26,188,USA,954201600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436938,Home,Jefferson Lerma,M,8,179,Colombia,783043200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436938,Home,Franco Umeh,F,7,185,Ireland,1106697600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436938,Away,Mads Hermansen,G,30,187,Denmark,963273600,False,28,8,6.9,Unknown,Unknown
12436938,Away,James Justin,D,2,183,England,888192000,False,22,14,6.7,Unknown,Unknown
12436938,Away,Wout Faes,D,3,185,Belgium,891561600,False,26,19,7,Unknown,Unknown
12436938,Away,Caleb Okoli,D,5,191,Italy,994982400,False,31,26,7.3,Unknown,Unknown
12436938,Away,Victor Kristiansen,D,16,181,Denmark,1039996800,False,36,26,6.7,Unknown,Unknown
12436938,Away,Harry Winks,M,8,178,England,823219200,False,32,26,6.6,Unknown,Unknown
12436938,Away,Oliver Skipp,M,22,175,England,969062400,False,36,27,6.5,Unknown,Unknown
12436938,Away,Jordan Ayew,F,18,182,Ghana,684547200,False,13,11,6.6,Unknown,Unknown
12436938,Away,Wilfred Ndidi,M,6,186,Nigeria,850694400,False,28,20,8.3,Unknown,Unknown
12436938,Away,Stephy Mavididi,M,10,182,England,896572800,False,16,12,7,Unknown,Unknown
12436938,Away,Jamie Vardy,F,9,178,England,537321600,False,17,11,7.5,Unknown,Unknown
12436938,Away,Abdul Fatawu Issahaku,F,7,180,Ghana,1078704000,True,4,2,6.6,Unknown,Unknown
12436938,Away,Hamza Choudhury,M,24,178,Bangladesh,875664000,True,2,Unknown,6.4,Unknown,Unknown
12436938,Away,Conor Coady,D,4,184,England,730598400,True,2,1,5.8,Unknown,Unknown
12436938,Away,Danny Ward,G,1,191,Wales,740707200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436938,Away,Ricardo Pereira,D,21,175,Portugal,749865600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436938,Away,Boubakary Soumaré,M,24,188,France,920073600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436938,Away,Bilal El Khannouss,M,11,180,Morocco,1084147200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436938,Away,Bobby Decordova-Reid,M,14,170,Jamaica,728611200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436938,Away,Facundo Buonanotte,M,40,174,Argentina,1103760000,True,Unknown,Unknown,Unknown,Unknown,Unknown
