x,y
32,62
18,17
16,13
38,74
58,41
75,28
37,68
37,68
8,36
21,28
36,23
34,26
28,22
53,40
34,24
12,56
47,35
63,31
7,30
18,33
25,31
70,32
42,28
67,23
38,37
21,33
62,34
57,19
47,17
29,53
75,25
76,14
72,16
27,57
61,37
52,31
55,39
51,38
66,20
62,10
65,11
41,82
29,76
40,4
70,40
59,14
58,19
62,12
72,21
63,16
71,8
69,8
80,8
73,20
72,35
8,53
74,28
80,31
40,32
36,30
24,26
7,52
0,56
3,57
25,16
64,17
61,26
60,18
31,26
33,35
30,35
30,31
37,67
31,1
32,5
29,12
29,28
37,72
47,63
33,25
29,26
11,59
42,36
33,18
44,37
29,6
15,27
59,39
64,37
78,35
35,3
22,48
19,37
9,43
38,37
32,39
32,39
