x,y
54,14
57,33
55,45
72,15
30,60
22,25
22,25
41,12
58,11
67,87
35,38
29,46
45,57
36,67
54,73
61,75
60,78
29,79
39,58
46,54
30,36
45,45
52,44
54,65
70,72
34,41
43,51
39,68
40,84
37,74
73,55
79,56
90,94
92,92
20,31
29,41
68,71
63,77
63,54
69,50
69,50
73,50
65,55
66,55
70,3
93,23
39,36
57,19
56,18
59,22
35,62
33,38
35,57
68,88
37,46
51,76
58,77
43,75
34,53
55,54
37,79
67,93
43,62
47,54
46,60
46,43
38,53
48,58
75,69
48,35
65,52
65,60
79,57
27,33
33,16
36,10
36,69
39,64
16,24
27,18
48,59
44,50
53,19
34,70
31,19
54,31
54,44
54,72
54,75
43,27
65,32
29,65
20,32
60,13
52,18
65,45
63,59
