x,y
29,77
27,73
37,67
46,75
22,73
28,53
29,57
33,66
52,55
55,68
54,74
43,61
22,92
44,76
40,72
2,61
0,66
58,69
54,60
19,70
31,58
24,44
22,52
64,66
36,66
30,60
29,60
29,60
29,45
44,53
62,94
21,92
14,86
23,76
4,45
36,67
24,55
30,73
30,73
33,70
45,68
40,58
60,53
34,66
34,61
32,70
32,62
31,55
95,47
22,55
37,61
52,64
45,67
33,31
53,35
33,59
43,47
51,70
21,79
35,74
9,71
31,64
33,59
37,65
38,86
92,57
92,57
13,62
10,70
10,27
36,63
30,58
34,62
28,58
54,89
45,66
40,74
30,80
44,66
41,65
15,90
14,74
23,66
31,68
33,70
34,61
10,70
38,62
36,63
7,29
41,62
44,57
34,58
43,45
48,52
38,59
39,57
61,60
65,65
20,32
24,32
13,84
37,62
34,71
32,54
33,55
34,69
13,68
44,74
42,69
32,59
27,58
9,56
4,45
32,66
32,62
7,90
41,73
8,53
9,48
40,81
32,66
4,59
41,60
24,63
22,55
26,65
26,65
35,67
53,68
37,75
58,69
43,74
44,86
