x,y
69,36
25,59
27,54
36,39
49,47
53,34
63,36
38,49
59,31
33,35
48,48
71,23
56,10
41,43
59,45
35,6
38,4
31,4
52,41
24,47
34,56
43,10
65,44
75,64
32,30
41,65
33,41
39,45
16,59
70,5
63,70
2,44
56,36
59,37
59,36
25,14
29,34
31,26
30,37
64,14
41,20
66,32
11,27
11,25
44,44
60,43
69,59
68,57
33,0
48,31
27,30
45,57
42,73
32,46
31,47
56,30
56,30
58,34
58,30
47,41
69,71
67,43
37,54
30,45
44,64
39,56
67,73
70,33
37,74
15,94
33,57
53,56
60,20
27,40
18,63
16,45
60,48
67,23
36,42
44,63
52,46
59,73
59,73
73,58
66,47
65,38
60,33
37,35
52,42
56,51
8,54
64,91
63,85
