x,y
47,13
43,36
65,94
27,58
33,51
32,45
32,52
26,51
31,47
63,59
43,51
44,53
40,91
35,51
47,50
62,46
19,42
36,58
34,50
41,30
45,50
46,48
35,54
31,29
28,44
46,53
12,25
26,53
36,50
41,34
91,52
3,0
56,35
9,37
29,34
31,26
23,41
46,67
46,67
33,49
35,43
31,50
56,53
55,54
55,51
40,43
41,29
28,49
22,47
22,44
14,45
27,50
24,53
33,36
37,39
51,37
46,44
24,49
26,47
32,53
28,64
15,39
12,46
7,45
18,35
44,11
43,19
45,14
45,37
23,7
38,4
38,4
12,44
42,68
34,59
44,63
34,37
61,40
55,34
24,49
45,44
35,38
36,43
61,57
30,45
28,40
10,11
37,37
34,40
26,43
22,39
92,47
3,46
15,37
22,29
11,57
19,44
51,47
46,50
34,47
31,40
32,45
46,51
16,31
37,41
