x,y
46,46
32,33
60,32
44,49
49,41
69,25
23,47
8,27
26,38
34,43
52,32
40,34
35,39
45,46
61,34
63,30
72,16
37,31
34,31
5,22
53,39
67,32
35,30
43,46
42,47
55,42
65,26
44,23
29,36
44,35
54,54
53,44
30,21
52,38
44,43
53,45
33,30
42,29
47,28
59,27
27,33
32,45
29,28
57,26
71,15
90,4
75,30
63,35
21,23
75,25
97,30
10,45
8,38
4,41
7,30
3,15
9,45
7,42
4,48
43,46
57,35
34,45
40,35
53,34
25,35
26,66
55,31
48,40
56,34
24,42
29,58
42,38
36,17
53,40
43,38
33,53
34,41
35,34
39,32
18,22
33,55
25,54
9,29
31,42
44,48
54,38
48,52
44,51
23,42
19,43
44,69
46,84
45,85
52,57
31,70
