x,y
26,31
45,4
28,62
28,62
40,58
60,24
47,27
45,40
65,39
47,43
62,92
44,83
52,41
27,29
53,38
45,21
40,46
33,77
44,71
46,79
37,19
31,44
68,24
67,6
69,8
73,19
63,46
55,27
55,27
59,54
59,56
59,56
72,18
53,57
67,59
67,59
27,82
89,70
71,16
68,19
67,44
54,33
47,64
53,57
54,55
53,47
53,47
34,49
47,37
56,96
56,96
39,69
37,63
21,84
12,18
20,25
20,25
9,27
53,25
36,28
41,32
45,35
56,66
56,43
64,77
61,75
48,56
24,43
56,67
27,41
57,36
53,28
42,29
46,47
32,41
53,51
68,25
66,19
54,27
34,7
34,26
45,31
45,36
45,47
47,54
51,44
24,46
64,74
21,48
21,60
32,52
38,49
46,23
46,23
47,18
43,17
10,30
26,15
27,19
68,29
