x,y
41,93
39,93
30,85
20,75
14,90
8,46
21,75
39,77
35,90
28,76
21,85
41,65
20,70
2,60
18,79
57,68
59,72
33,72
33,79
37,79
90,31
32,76
31,78
3,60
17,81
17,90
21,80
11,59
8,58
4,59
14,47
16,47
46,42
15,75
1,41
43,74
43,67
90,28
46,30
40,36
22,82
54,73
61,86
64,91
29,79
35,79
64,74
44,83
56,67
42,65
22,70
33,73
22,62
7,38
4,60
29,78
55,77
55,31
44,80
42,80
42,81
61,65
31,55
70,77
42,75
38,80
30,47
24,25
56,79
12,65
25,68
25,63
34,60
32,64
31,65
30,72
3,57
31,41
30,60
28,63
1,65
3,59
22,55
25,84
26,67
26,61
31,77
31,74
32,73
33,80
36,77
23,82
44,74
38,71
36,73
12,62
21,67
24,77
49,60
49,62
91,41
92,32
29,70
37,69
38,76
37,57
24,53
32,79
59,88
80,75
91,49
