x,y
26,30
21,32
47,41
32,14
46,87
23,58
63,25
64,62
70,53
69,59
59,68
38,90
25,43
28,64
28,66
43,67
54,74
67,65
67,71
78,61
26,45
25,68
45,57
46,56
28,57
26,67
83,43
71,43
55,69
70,42
57,36
53,47
70,62
88,65
85,62
30,28
29,27
40,69
38,62
33,36
69,58
66,55
72,53
38,31
39,26
44,26
58,18
40,35
60,69
58,71
28,71
33,60
62,69
69,73
54,62
71,60
33,20
34,35
64,56
35,25
58,13
58,13
40,29
57,43
57,29
57,47
54,44
78,66
84,63
78,41
35,45
62,76
53,50
14,54
55,48
76,24
67,23
69,54
43,19
42,22
42,13
76,46
42,22
71,53
12,23
15,10
80,70
78,66
70,50
66,27
64,22
63,66
78,64
80,62
64,76
