x,y
71,95
69,92
58,91
43,83
63,82
44,63
59,81
70,81
36,86
43,81
58,91
95,80
27,100
63,88
54,88
35,54
34,61
16,89
41,80
66,88
94,86
82,89
84,90
84,89
88,100
76,82
93,90
63,75
97,82
95,70
78,79
42,80
29,82
55,92
74,82
26,74
9,88
10,88
21,95
25,83
41,74
37,83
65,87
68,76
69,81
60,94
46,81
44,22
26,27
69,78
60,81
40,77
46,93
55,87
55,87
81,100
72,94
60,76
60,81
83,100
90,76
34,83
39,64
58,81
64,93
56,81
65,42
75,88
31,85
20,84
28,88
38,85
28,92
28,92
63,66
61,73
90,58
64,58
35,67
60,59
61,75
74,78
91,68
88,73
72,92
34,77
60,70
35,83
10,46
11,67
15,90
26,95
46,100
67,58
40,100
39,94
