x,y
6,86
29,93
25,90
33,96
3,71
58,74
30,41
37,58
36,47
32,45
11,56
33,57
24,54
56,58
42,60
41,50
42,45
55,53
52,46
64,23
28,56
33,46
27,45
29,49
34,45
35,45
45,45
43,48
45,46
28,72
32,51
54,48
52,53
55,49
95,49
63,33
40,64
39,52
42,51
39,47
56,51
53,51
17,48
15,40
12,49
17,88
19,61
30,45
35,50
30,46
65,86
65,87
39,24
48,57
48,56
45,50
41,54
45,50
40,73
29,62
28,58
19,66
18,59
20,63
13,83
55,53
45,53
46,56
71,30
43,54
47,55
44,55
57,90
29,54
31,58
35,49
28,55
31,49
31,55
37,46
54,50
43,45
45,55
38,66
32,68
27,62
27,62
30,50
4,36
3,34
15,72
13,80
43,51
39,61
35,47
34,40
5,54
45,59
41,66
43,54
39,66
36,55
38,63
23,59
24,67
19,68
19,61
19,61
45,52
93,62
2,52
4,55
45,69
54,90
29,71
56,63
51,65
31,67
30,64
30,66
26,60
43,54
46,53
37,39
1,42
2,41
62,15
62,15
71,16
78,17
45,52
